ts,customer_id,card_hash,card_bin,card_type,device_id,ip,email,email_domain,amount,category,channel,billing_country,shipping_country,account_age_days,is_fraud,is_chargeback,fraud_pattern,log_amount,hour,day_of_week,is_night,category_risk,channel_risk,card_type_risk,is_international,billing_shipping_mismatch,email_domain_risk,bin_risk,is_new_account,amount_to_avg_ratio,card_txn_count,velocity_card_1h,velocity_card_24h,velocity_device_1h,velocity_device_24h,velocity_ip_1h,distinct_cards_device_24h,distinct_emails_device_24h,time_since_last_txn_hrs,txn_ref
2026-08-01 00:57:00,CUST00542,tok_542_0,508500,prepaid,dev_new_33407,103.239.10.96,user542@rediffmail.com,rediffmail.com,1137.84,electronics,web,IN,IN,224.0,1,0,account_takeover,7.037765479479684,0.0,5.0,1.0,0.75,0.55,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000161
2026-08-01 00:59:00,CUST00433,tok_433_0,402100,debit,dev_00433,49.110.79.99,user433@rediffmail.com,rediffmail.com,4985.82,utilities,web,IN,IN,242.0,0,0,legit,8.514553711050729,0.0,5.0,1.0,0.1,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000162
2026-08-01 00:59:00,CUST00055,tok_55_0,607400,debit,dev_00055,49.140.50.110,user55@outlook.com,outlook.com,809.91,other,mobile,IN,IN,1409.0,0,0,legit,6.69815707385129,0.0,5.0,1.0,0.45,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000163
2026-08-01 01:02:00,CUST00497,tok_497_1,607400,credit,dev_00497,49.148.137.51,user497@gmail.com,gmail.com,730.77,digital_goods,web,IN,IN,644.0,0,0,legit,6.595466256937472,1.0,5.0,1.0,0.7,0.55,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000164
2026-08-01 01:02:00,CUST00598,tok_598_0,402100,debit,dev_00598,49.83.228.222,user598@gmail.com,gmail.com,82.59,education,mobile,IN,IN,1.0,0,0,legit,4.4259238957110645,1.0,5.0,1.0,0.25,0.35,0.3,0.0,0.0,0.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000165
2026-08-01 01:04:00,CUST00136,tok_136_0,521000,debit,dev_00136,49.141.98.212,user136@yahoo.com,yahoo.com,366.89,travel,web,IN,IN,355.0,0,0,legit,5.907783980442044,1.0,5.0,1.0,0.6,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000166
2026-08-01 01:07:00,CUST00737,tok_737_0,460000,credit,dev_00737,49.248.61.114,user737@yahoo.com,yahoo.com,980.51,utilities,mobile,IN,IN,205.0,0,0,legit,6.889092202151623,1.0,5.0,1.0,0.1,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000167
2026-08-01 01:08:00,CUST00247,tok_247_0,607400,debit,dev_00247,49.247.148.214,user247@gmail.com,gmail.com,6455.47,gaming,mobile,IN,IN,587.0,0,0,legit,8.77283800779562,1.0,5.0,1.0,0.65,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000168
2026-08-01 01:09:00,CUST00708,tok_708_0,434000,credit,dev_00708,49.35.168.13,user708@outlook.com,outlook.com,755.28,digital_goods,mobile,IN,IN,653.0,0,0,legit,6.628411677979728,1.0,5.0,1.0,0.7,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,720.0,TXN20260000169
2026-08-01 01:13:00,CUST00031,tok_31_1,460000,prepaid,dev_00031,49.81.252.129,user31@hotmail.com,hotmail.com,3189.79,gift_cards,web,IN,IN,247.0,0,0,legit,8.068023814021783,1.0,5.0,1.0,0.95,0.55,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000170
2026-08-01 01:17:00,CUST00795,tok_795_1,402100,prepaid,dev_00795,49.189.66.227,user795@yahoo.com,yahoo.com,859.72,education,mobile,IN,IN,668.0,0,0,legit,6.757769248285654,1.0,5.0,1.0,0.25,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000171
2026-08-01 01:19:00,CUST00634,tok_634_2,508500,credit,dev_00634,49.145.17.75,user634@outlook.com,outlook.com,355.61,utilities,pos,IN,IN,946.0,0,0,legit,5.876642747660643,1.0,5.0,1.0,0.1,0.1,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000172
2026-08-01 01:27:00,CUST00889,tok_889_0,434000,debit,dev_00889,49.215.11.189,user889@hotmail.com,hotmail.com,951.22,gaming,web,IN,IN,288.0,0,0,legit,6.858796100530596,1.0,5.0,1.0,0.65,0.55,0.3,0.0,0.0,0.35,0.0,0.0,0.07174400178602001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,TXN20260000173
2026-08-01 01:31:00,CUST00796,tok_796_0,508500,prepaid,dev_00796,49.246.39.97,user796@yahoo.com,yahoo.com,2354.66,travel,pos,IN,IN,429.0,0,0,legit,7.764576221963554,1.0,5.0,1.0,0.6,0.1,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000174
2026-08-01 01:32:00,CUST00669,tok_669_0,521000,prepaid,dev_00669,49.15.52.213,user669@outlook.com,outlook.com,3859.09,education,web,IN,IN,546.0,0,0,legit,8.258445778249238,1.0,5.0,1.0,0.25,0.55,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000175
2026-08-01 01:36:00,CUST00615,tok_615_0,460000,prepaid,dev_00615,49.98.255.125,user615@hotmail.com,hotmail.com,1425.42,digital_goods,mobile,IN,IN,485.0,0,0,legit,7.262923087763028,1.0,5.0,1.0,0.7,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000176
2026-08-01 01:39:00,CUST00228,tok_228_1,434000,debit,dev_00228,49.8.175.157,user228@yahoo.com,yahoo.com,1372.13,food_delivery,web,IN,IN,769.0,0,0,legit,7.22484808446133,1.0,5.0,1.0,0.2,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000177
2026-08-01 01:42:00,guest_91584,stolen_457586231,444444,prepaid,dev_atk_74857,185.18.187.66,tester341542@tempmail.com,tempmail.com,153.09,digital_goods,api,SG,IN,6.0,1,0,card_testing,5.037536847293762,1.0,5.0,1.0,0.7,0.65,0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000178
2026-08-01 01:42:28,guest_831686,stolen_588751420,521000,credit,dev_atk_74857,185.18.187.66,tester899879@trashmail.com,trashmail.com,70.67,gaming,web,US,IN,10.0,1,0,card_testing,4.272072250005828,1.0,5.0,1.0,0.65,0.55,0.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,720.0,TXN20260000179
2026-08-01 01:42:54,guest_632373,stolen_293263492,444444,credit,dev_atk_74857,185.18.187.66,tester263418@tempmail.com,tempmail.com,180.33,digital_goods,api,NG,IN,12.0,1,1,card_testing,5.200318575665935,1.0,5.0,1.0,0.7,0.65,0.45,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,720.0,TXN20260000180
2026-08-01 01:42:54,guest_570419,stolen_883628835,444444,prepaid,dev_atk_74857,185.18.187.66,tester937350@trashmail.com,trashmail.com,75.8,digital_goods,api,RU,IN,6.0,1,0,card_testing,4.341204640153626,1.0,5.0,1.0,0.7,0.65,0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,720.0,TXN20260000181
2026-08-01 01:43:00,CUST00669,tok_669_0,521000,prepaid,dev_00669,49.15.52.213,user669@outlook.com,outlook.com,1452.48,electronics,pos,IN,IN,546.0,0,0,legit,7.281715960014342,1.0,5.0,1.0,0.75,0.1,0.85,0.0,0.0,0.35,0.0,0.0,0.37637888725062124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18333333333333332,TXN20260000182
2026-08-01 01:43:06,guest_14545,stolen_441766007,521000,prepaid,dev_atk_74857,185.18.187.66,tester248193@mailinator.com,mailinator.com,45.62,gift_cards,web,GB,IN,17.0,1,0,card_testing,3.842029633607611,1.0,5.0,1.0,0.95,0.55,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,720.0,TXN20260000183
2026-08-01 01:44:00,CUST00742,tok_742_0,508500,debit,dev_00742,49.176.183.147,user742@hotmail.com,hotmail.com,364.43,gift_cards,mobile,IN,IN,16.0,0,0,legit,5.901074742379977,1.0,5.0,1.0,0.95,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000184
2026-08-01 01:44:20,guest_365472,stolen_608182135,601100,prepaid,dev_atk_74857,185.18.187.66,tester546095@trashmail.com,trashmail.com,132.86,gaming,api,US,IN,19.0,1,0,card_testing,4.896794477672496,1.0,5.0,1.0,0.65,0.65,0.85,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,6.0,720.0,TXN20260000185
2026-08-01 01:44:55,guest_55934,stolen_935619852,521000,prepaid,dev_atk_74857,185.18.187.66,tester403628@tempmail.com,tempmail.com,191.38,gaming,api,SG,IN,13.0,1,1,card_testing,5.259472582724469,1.0,5.0,1.0,0.65,0.65,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,7.0,7.0,720.0,TXN20260000186
2026-08-01 01:45:00,CUST00003,tok_3_0,402100,debit,dev_00003,49.39.190.174,user3@rediffmail.com,rediffmail.com,1292.96,digital_goods,mobile,IN,IN,357.0,0,0,legit,7.165462562681982,1.0,5.0,1.0,0.7,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.268067828526034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,TXN20260000187
2026-08-01 01:45:02,guest_138842,stolen_836112442,607400,prepaid,dev_atk_74857,185.18.187.66,tester600460@trashmail.com,trashmail.com,83.05,gift_cards,api,RU,IN,11.0,1,0,card_testing,4.431411859854625,1.0,5.0,1.0,0.95,0.65,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,8.0,8.0,720.0,TXN20260000188
2026-08-01 01:45:20,guest_242030,stolen_436396813,434000,credit,dev_atk_74857,185.18.187.66,tester88028@trashmail.com,trashmail.com,217.64,gift_cards,web,AE,IN,17.0,1,0,card_testing,5.387426541619813,1.0,5.0,1.0,0.95,0.55,0.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,9.0,9.0,720.0,TXN20260000189
2026-08-01 01:46:32,guest_868214,stolen_210291620,521000,prepaid,dev_atk_74857,185.18.187.66,tester842263@tempmail.com,tempmail.com,208.69,gift_cards,api,NG,IN,1.0,1,0,card_testing,5.3456302495986545,1.0,5.0,1.0,0.95,0.65,0.85,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,10.0,10.0,720.0,TXN20260000190
2026-08-01 01:47:42,guest_136460,stolen_676037879,512345,prepaid,dev_atk_74857,185.18.187.66,tester8370@mailinator.com,mailinator.com,38.45,gaming,api,CN,IN,11.0,1,1,card_testing,3.6750340472918834,1.0,5.0,1.0,0.65,0.65,0.85,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,11.0,11.0,720.0,TXN20260000191
2026-08-01 01:47:50,guest_94158,stolen_194711951,553000,credit,dev_atk_74857,185.18.187.66,tester572025@guerrillamail.com,guerrillamail.com,106.6,gift_cards,web,US,IN,6.0,1,1,card_testing,4.678420647727684,1.0,5.0,1.0,0.95,0.55,0.45,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,12.0,720.0,TXN20260000192
2026-08-01 01:47:51,guest_222330,stolen_982071402,402100,prepaid,dev_atk_74857,185.18.187.66,tester77061@tempmail.com,tempmail.com,207.9,gift_cards,api,US,IN,18.0,1,1,card_testing,5.34185566856252,1.0,5.0,1.0,0.95,0.65,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,12.0,13.0,13.0,720.0,TXN20260000193
2026-08-01 01:48:14,guest_42291,stolen_637392197,607400,credit,dev_atk_74857,185.18.187.66,tester871067@guerrillamail.com,guerrillamail.com,62.46,digital_goods,api,RU,IN,13.0,1,0,card_testing,4.150409786155049,1.0,5.0,1.0,0.7,0.65,0.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,13.0,14.0,14.0,720.0,TXN20260000194
2026-08-01 01:48:36,guest_912147,stolen_178088754,355555,credit,dev_atk_74857,185.18.187.66,tester549374@trashmail.com,trashmail.com,164.53,digital_goods,web,AE,IN,6.0,1,0,card_testing,5.109152447272074,1.0,5.0,1.0,0.7,0.55,0.45,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,14.0,14.0,15.0,15.0,720.0,TXN20260000195
2026-08-01 01:51:00,CUST00515,tok_515_0,521000,credit,dev_00515,49.70.180.250,user515@yahoo.com,yahoo.com,1415.06,travel,pos,IN,IN,142.0,0,0,legit,7.255633646237316,1.0,5.0,1.0,0.6,0.1,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000196
2026-08-01 01:52:00,mule_70076,ring_217640135,411111,credit,dev_ring_51900,45.54.135.97,acct680003@outlook.com,outlook.com,3853.14,gift_cards,mobile,IN,IN,5.0,1,0,ring,8.256903174209716,1.0,5.0,1.0,0.95,0.35,0.45,0.0,0.0,0.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,720.0,TXN20260000197
2026-08-01 01:54:00,CUST00530,tok_530_0,402100,debit,dev_00530,49.33.179.19,user530@hotmail.com,hotmail.com,313.68,electronics,mobile,IN,IN,185.0,0,0,legit,5.751556249461042,1.0,5.0,1.0,0.75,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000198
2026-08-01 01:54:00,CUST00031,tok_31_0,553000,prepaid,dev_00031,49.81.252.129,user31@hotmail.com,hotmail.com,799.76,gift_cards,mobile,IN,IN,247.0,0,0,legit,6.685561276703515,1.0,5.0,1.0,0.95,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,720.0,TXN20260000199
2026-08-01 01:55:00,CUST00840,tok_840_2,434000,debit,dev_00840,49.234.99.225,user840@hotmail.com,hotmail.com,785.49,fashion,mobile,IN,IN,895.0,0,0,legit,6.667580007859333,1.0,5.0,1.0,0.4,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000200
2026-08-01 01:57:00,CUST00315,tok_315_0,508500,credit,dev_00315,49.12.56.193,user315@hotmail.com,hotmail.com,832.26,gaming,mobile,IN,IN,450.0,0,0,legit,6.725345718315955,1.0,5.0,1.0,0.65,0.35,0.45,0.0,0.0,0.35,0.0,0.0,0.709006338172153,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.5166666666666666,TXN20260000201
2026-08-01 01:58:00,CUST00530,tok_530_0,402100,debit,dev_00530,49.33.179.19,user530@hotmail.com,hotmail.com,1262.89,jewellery,web,IN,IN,185.0,0,0,legit,7.141949545603425,1.0,5.0,1.0,0.85,0.55,0.3,0.0,0.0,0.35,0.0,0.0,4.026045651619485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,TXN20260000202
2026-08-01 02:00:00,CUST00868,tok_868_0,521000,debit,dev_00868,49.67.143.246,user868@yahoo.com,yahoo.com,576.08,other,web,IN,IN,58.0,0,0,legit,6.3579809050775715,2.0,5.0,1.0,0.45,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000203
2026-08-01 02:04:00,CUST00260,tok_260_0,460000,credit,dev_00260,49.248.42.181,user260@outlook.com,outlook.com,449.83,jewellery,web,IN,IN,829.0,0,0,legit,6.111090328309851,2.0,5.0,1.0,0.85,0.55,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000204
2026-08-01 02:10:00,CUST00897,tok_897_0,434000,debit,dev_00897,49.47.185.112,user897@yahoo.com,yahoo.com,1799.26,gift_cards,web,IN,IN,696.0,0,0,legit,7.495686377897607,2.0,5.0,1.0,0.95,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000205
2026-08-01 02:12:00,CUST00781,tok_781_0,607400,prepaid,dev_00781,49.206.206.252,user781@hotmail.com,hotmail.com,1310.99,food_delivery,mobile,IN,IN,21.0,0,0,legit,7.179300347523768,2.0,5.0,1.0,0.2,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000206
2026-08-01 02:12:00,CUST00271,tok_271_0,508500,debit,dev_00271,49.11.85.191,user271@gmail.com,gmail.com,1186.6,electronics,pos,IN,IN,1017.0,0,0,legit,7.079689742889605,2.0,5.0,1.0,0.75,0.1,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000207
2026-08-01 02:13:00,CUST00501,tok_501_0,460000,debit,dev_00501,49.47.145.35,user501@gmail.com,gmail.com,406.08,jewellery,pos,IN,IN,345.0,0,0,legit,6.009009726323731,2.0,5.0,1.0,0.85,0.1,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000208
2026-08-01 02:14:00,CUST00195,tok_195_1,402100,debit,dev_00195,49.182.81.144,user195@hotmail.com,hotmail.com,2807.91,jewellery,web,IN,IN,276.0,0,0,legit,7.940551786719116,2.0,5.0,1.0,0.85,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000209
2026-08-01 02:16:00,CUST00205,tok_205_0,607400,prepaid,dev_00205,49.139.9.194,user205@rediffmail.com,rediffmail.com,410.77,electronics,web,IN,IN,1097.0,0,0,legit,6.020464941041439,2.0,5.0,1.0,0.75,0.55,0.85,0.0,0.0,0.35,0.0,0.0,0.12860837330461244,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.6,TXN20260000210
2026-08-01 02:16:00,CUST00517,tok_517_1,434000,credit,dev_00517,49.70.224.208,user517@gmail.com,gmail.com,1148.52,jewellery,web,IN,IN,633.0,0,0,legit,7.047099742920951,2.0,5.0,1.0,0.85,0.55,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000211
2026-08-01 02:19:00,CUST00376,tok_376_2,402100,credit,dev_00376,49.188.222.26,user376@gmail.com,gmail.com,1720.8,food_delivery,pos,IN,IN,590.0,0,0,legit,7.451125534223854,2.0,5.0,1.0,0.2,0.1,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000212
2026-08-01 02:21:00,CUST00661,tok_661_0,553000,prepaid,dev_00661,49.76.210.85,user661@yahoo.com,yahoo.com,461.61,fashion,mobile,IN,IN,361.0,0,0,legit,6.136884366511383,2.0,5.0,1.0,0.4,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000213
2026-08-01 02:25:00,CUST00012,tok_12_0,402100,debit,dev_00012,49.231.32.116,user12@hotmail.com,hotmail.com,877.16,gift_cards,web,IN,IN,652.0,0,0,legit,6.777828809379061,2.0,5.0,1.0,0.95,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000214
2026-08-01 02:33:00,CUST00253,tok_253_1,553000,credit,dev_00253,49.86.150.167,user253@outlook.com,outlook.com,2317.82,gift_cards,mobile,IN,IN,149.0,0,0,legit,7.748813714579321,2.0,5.0,1.0,0.95,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000215
2026-08-01 02:35:00,CUST00713,tok_713_0,434000,debit,dev_00713,49.22.19.177,user713@outlook.com,outlook.com,542.83,gift_cards,mobile,IN,IN,1232.0,0,0,legit,6.298636698017643,2.0,5.0,1.0,0.95,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000216
2026-08-01 02:35:00,CUST00280,tok_280_0,553000,prepaid,dev_00280,49.151.75.86,user280@hotmail.com,hotmail.com,2315.14,utilities,mobile,IN,IN,3.0,0,0,legit,7.747657285916002,2.0,5.0,1.0,0.1,0.35,0.85,0.0,0.0,0.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000217
2026-08-01 02:36:00,CUST00271,tok_271_0,508500,debit,dev_00271,49.11.85.191,user271@gmail.com,gmail.com,563.41,travel,mobile,RU,RU,1017.0,0,0,legit,6.335780937752244,2.0,5.0,1.0,0.6,0.35,0.3,1.0,0.0,0.35,0.0,0.0,0.47481038260576436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,TXN20260000218
2026-08-01 02:36:00,CUST00517,tok_517_0,508500,prepaid,dev_00517,49.70.224.208,user517@gmail.com,gmail.com,1396.49,fashion,mobile,IN,IN,633.0,0,0,legit,7.24243304936859,2.0,5.0,1.0,0.4,0.35,0.85,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,720.0,TXN20260000219
2026-08-01 02:43:00,CUST00676,tok_676_0,434000,prepaid,dev_00676,49.127.40.79,user676@rediffmail.com,rediffmail.com,852.76,gaming,pos,IN,IN,1.0,0,0,legit,6.749650123847149,2.0,5.0,1.0,0.65,0.1,0.85,0.0,0.0,0.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000220
2026-08-01 02:44:00,CUST00532,tok_532_0,460000,debit,dev_00532,49.171.107.102,user532@gmail.com,gmail.com,2929.13,utilities,web,IN,IN,396.0,0,0,legit,7.982802069627539,2.0,5.0,1.0,0.1,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.3023333362974294,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.233333333333333,TXN20260000221
2026-08-01 02:44:00,CUST00114,tok_114_1,434000,credit,dev_00114,49.173.252.216,user114@outlook.com,outlook.com,1721.22,food_delivery,mobile,IN,IN,8.0,0,0,legit,7.451369435247705,2.0,5.0,1.0,0.2,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000222
2026-08-01 02:46:00,CUST00609,tok_609_2,508500,credit,dev_00609,49.109.99.200,user609@gmail.com,gmail.com,513.93,fashion,mobile,IN,IN,869.0,0,0,legit,6.244030969095362,2.0,5.0,1.0,0.4,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000223
2026-08-01 02:46:00,mule_273153,ring_671518170,607400,debit,dev_ring_66796,45.24.67.223,acct740092@mailinator.com,mailinator.com,1379.36,gift_cards,web,IN,IN,4.0,1,1,ring,7.230099613695919,2.0,5.0,1.0,0.95,0.55,0.3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,720.0,TXN20260000224
2026-08-01 02:47:00,mule_596955,ring_464184576,508500,prepaid,dev_ring_66796,45.24.67.223,acct824910@trashmail.com,trashmail.com,1406.79,gift_cards,mobile,IN,IN,7.0,1,1,ring,7.249776377867087,2.0,5.0,1.0,0.95,0.35,0.85,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,7.0,720.0,TXN20260000225
2026-08-01 02:50:00,CUST00482,tok_482_1,460000,debit,dev_00482,49.38.39.47,user482@outlook.com,outlook.com,2535.91,digital_goods,mobile,IN,IN,968.0,0,0,legit,7.838702083999593,2.0,5.0,1.0,0.7,0.35,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000226
2026-08-01 02:52:00,CUST00132,tok_132_0,607400,debit,dev_00132,49.137.116.209,user132@gmail.com,gmail.com,493.85,electronics,web,IN,IN,442.0,0,0,legit,6.204254686342701,2.0,5.0,1.0,0.75,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000227
2026-08-01 02:53:00,CUST00376,tok_376_0,553000,debit,dev_00376,49.188.222.26,user376@gmail.com,gmail.com,998.55,food_delivery,web,IN,IN,590.0,0,0,legit,6.907305177701752,2.0,5.0,1.0,0.2,0.55,0.3,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,720.0,TXN20260000228
2026-08-01 02:54:00,CUST00049,tok_49_0,553000,credit,dev_00049,49.39.208.188,user49@gmail.com,gmail.com,1793.73,fashion,mobile,IN,IN,374.0,0,0,legit,7.492609871781185,2.0,5.0,1.0,0.4,0.35,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000229
2026-08-01 02:55:00,CUST00640,tok_640_0,402100,credit,dev_00640,49.144.43.100,user640@gmail.com,gmail.com,866.94,electronics,pos,IN,IN,640.0,0,0,legit,6.766122587847184,2.0,5.0,1.0,0.75,0.1,0.45,0.0,0.0,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.0,TXN20260000230
